Date,City,Temperature (°C),Humidity (%),Rainfall (mm),Wind Speed (km/h),Weather Condition,Recommended Crop
2024-05-01,Chennai,37.9,24,0.0,3.2,Hazy,Cucumber
2019-08-13,Pune,29.1,35,0.0,48.7,Cloudy,Muskmelon
2024-11-19,Mumbai,34.0,20,0.0,19.5,Stormy,Watermelon
2019-08-29,Patna,25.5,86,0.0,25.6,Hazy,Bitter Gourd
2019-01-19,Visakhapatnam,16.9,85,0.0,32.1,Sunny,Barley
2015-07-11,Bangalore,28.0,46,0.0,15.0,Stormy,Muskmelon
2023-06-01,Bhopal,43.7,28,0.0,9.1,Foggy,Cucumber
2020-11-25,Indore,42.3,23,0.0,20.8,Rainy,Cucumber
2018-02-10,Coimbatore,35.9,59,0.0,35.1,Hazy,Bitter Gourd
2016-04-12,Lucknow,13.4,51,0.0,47.0,Sunny,Lentils
2017-06-23,Ahmedabad,19.8,72,121.5,19.2,Hazy,Pumpkin
2015-12-15,Jaipur,30.2,40,159.8,5.9,Stormy,Pigeon Pea
2017-06-06,Coimbatore,37.8,21,0.0,13.4,Foggy,Watermelon
2015-08-18,Indore,29.7,95,0.0,40.4,Hazy,Pumpkin
2020-12-18,Lucknow,16.5,92,0.0,42.2,Cloudy,Peas
2020-05-07,Jaipur,43.2,33,0.0,29.9,Rainy,Pumpkin
2021-07-24,Bangalore,43.6,36,0.0,7.4,Drizzle,Bitter Gourd
2021-12-08,Bangalore,13.9,26,78.1,10.8,Stormy,Muskmelon
2020-02-11,Chennai,19.2,42,0.0,3.1,Stormy,Barley
2023-12-04,Kolkata,42.5,27,218.3,27.9,Cloudy,Rice
2020-12-19,Visakhapatnam,36.2,91,0.0,12.4,Hazy,Watermelon
2015-07-02,Bangalore,35.2,28,0.0,17.8,Sunny,Muskmelon
2022-11-27,Coimbatore,29.9,81,111.0,7.3,Sunny,Cotton
2017-08-16,Patna,20.3,89,0.0,16.2,Foggy,Pumpkin
2018-10-17,Chandigarh,28.4,23,84.7,9.5,Rainy,Pumpkin
2015-08-21,Ahmedabad,19.9,59,0.0,48.3,Stormy,Wheat
2023-11-15,Jaipur,21.2,92,0.0,11.6,Cloudy,Watermelon
2022-08-18,Indore,38.7,37,0.0,19.6,Foggy,Cucumber
2015-09-06,Indore,36.5,35,0.0,0.5,Rainy,Watermelon
2020-05-05,Nagpur,18.9,82,0.0,14.9,Cloudy,Mustard
2016-04-28,Coimbatore,25.6,94,0.0,37.1,Cloudy,Cucumber
2021-11-08,Kochi,20.3,78,0.0,18.3,Rainy,Cucumber
2020-07-31,Jaipur,20.8,58,0.0,43.1,Foggy,Watermelon
2017-02-02,Patna,22.4,95,0.0,24.4,Cloudy,Cucumber
2024-07-17,Delhi,16.2,61,90.6,28.1,Drizzle,Watermelon
2018-04-26,Indore,16.7,69,71.2,32.1,Drizzle,Pumpkin
2020-12-27,Kolkata,42.9,60,0.0,28.6,Hazy,Watermelon
2017-01-15,Patna,19.0,29,295.6,25.8,Stormy,Pumpkin
2023-10-21,Ahmedabad,18.2,23,0.0,8.8,Hazy,Barley
2015-01-16,Jaipur,12.8,30,186.0,44.0,Sunny,Bitter Gourd
2019-01-06,Hyderabad,18.2,55,0.0,16.9,Rainy,Lentils
2016-12-02,Nagpur,40.9,32,0.0,17.9,Sunny,Muskmelon
2019-02-28,Lucknow,23.3,76,0.0,3.9,Hazy,Watermelon
2021-09-07,Nagpur,15.3,41,0.0,5.2,Sunny,Barley
2023-02-09,Jaipur,38.8,83,0.0,22.6,Foggy,Cucumber
2021-09-01,Kolkata,19.5,47,0.0,29.2,Drizzle,Gram
2017-10-26,Ahmedabad,14.1,79,83.3,29.6,Stormy,Muskmelon
2018-01-29,Nagpur,32.4,57,0.0,24.3,Hazy,Cucumber
2024-03-30,Hyderabad,35.4,92,0.0,42.1,Stormy,Pumpkin
2016-05-13,Kolkata,27.0,24,0.0,1.4,Stormy,Muskmelon
2017-12-15,Coimbatore,35.2,92,0.0,32.6,Hazy,Cucumber
2019-09-10,Delhi,42.6,85,0.0,39.7,Hazy,Muskmelon
2017-05-07,Delhi,31.1,74,60.5,36.8,Drizzle,Bitter Gourd
2024-02-07,Pune,36.9,30,0.0,7.5,Foggy,Pumpkin
2018-09-19,Bangalore,27.6,67,231.1,34.6,Sunny,Millets
2016-01-12,Delhi,36.5,35,285.9,29.7,Cloudy,Maize
2022-06-24,Chandigarh,34.0,73,0.0,4.6,Foggy,Cucumber
2023-02-05,Delhi,40.8,69,0.0,43.3,Hazy,Muskmelon
2019-02-21,Delhi,16.3,25,0.0,28.8,Stormy,Mustard
2022-09-11,Ahmedabad,31.2,23,0.0,8.5,Cloudy,Bitter Gourd
2021-11-19,Coimbatore,24.7,35,0.0,48.7,Sunny,Bitter Gourd
2021-10-04,Patna,33.5,86,33.0,21.6,Sunny,Bitter Gourd
2018-08-17,Mumbai,36.7,85,42.0,29.3,Drizzle,Watermelon
2022-11-23,Patna,24.2,26,233.6,46.9,Stormy,Cucumber
2016-05-12,Nagpur,35.1,22,0.0,49.4,Sunny,Cucumber
2015-05-08,Indore,26.6,94,0.0,44.7,Foggy,Bitter Gourd
2024-02-22,Chandigarh,36.8,43,0.0,29.2,Drizzle,Muskmelon
2022-04-25,Bhopal,23.3,37,0.0,35.2,Cloudy,Bitter Gourd
2022-03-31,Patna,29.4,93,216.8,37.2,Hazy,Cotton
2021-04-26,Patna,43.2,35,0.0,47.7,Rainy,Bitter Gourd
2020-12-04,Chennai,16.8,38,0.0,30.3,Drizzle,Lentils
2023-09-09,Ahmedabad,43.3,25,161.2,49.4,Drizzle,Groundnut
2021-03-16,Delhi,12.0,82,0.0,21.8,Rainy,Barley
2021-03-23,Chandigarh,35.0,72,0.0,32.4,Foggy,Muskmelon
2023-09-21,Delhi,21.4,34,0.0,27.6,Foggy,Watermelon
2018-12-02,Delhi,27.8,41,0.0,48.7,Foggy,Muskmelon
2020-09-16,Lucknow,28.4,66,0.0,43.3,Sunny,Pumpkin
2020-08-16,Delhi,33.6,97,0.0,46.3,Cloudy,Bitter Gourd
2022-08-14,Bhopal,44.6,25,0.0,3.0,Rainy,Bitter Gourd
2016-10-03,Nagpur,11.0,84,83.3,42.5,Cloudy,Watermelon
2023-10-14,Delhi,10.4,64,0.0,44.8,Cloudy,Lentils
2022-05-18,Lucknow,10.4,97,0.0,3.6,Sunny,Peas
2024-03-05,Bangalore,33.0,41,213.7,41.1,Rainy,Jute
2022-08-06,Ahmedabad,17.4,40,0.0,17.8,Hazy,Barley
2020-05-27,Mumbai,33.5,65,0.0,22.6,Rainy,Muskmelon
2015-02-22,Patna,37.4,84,0.0,5.9,Hazy,Muskmelon
2018-12-04,Mumbai,10.4,86,145.8,16.6,Hazy,Muskmelon
2022-02-22,Nagpur,27.0,89,0.0,33.5,Cloudy,Pumpkin
2020-11-25,Kolkata,15.2,53,7.0,38.0,Hazy,Gram
2022-04-04,Kochi,42.1,41,0.0,18.5,Stormy,Bitter Gourd
2021-10-28,Kochi,22.7,56,200.2,16.6,Rainy,Watermelon
2020-11-29,Jaipur,18.4,78,242.9,19.2,Rainy,Muskmelon
2017-04-17,Mumbai,28.7,57,0.0,32.3,Stormy,Cucumber
2024-10-14,Indore,32.6,21,0.0,12.0,Sunny,Watermelon
2022-09-09,Visakhapatnam,17.8,49,0.0,8.2,Cloudy,Peas
2021-01-31,Chennai,35.6,85,0.0,41.8,Rainy,Cucumber
2019-11-04,Pune,19.7,75,0.0,19.8,Drizzle,Lentils
2016-09-07,Visakhapatnam,41.0,20,0.0,45.9,Drizzle,Bitter Gourd
2017-08-06,Bangalore,27.0,49,0.0,8.6,Rainy,Cucumber
2020-10-26,Jaipur,20.9,98,0.0,45.5,Cloudy,Watermelon
2015-08-24,Ahmedabad,20.2,58,0.0,27.2,Cloudy,Bitter Gourd
2016-11-06,Delhi,39.9,54,0.0,14.3,Sunny,Bitter Gourd
2024-02-05,Indore,25.3,40,0.0,10.3,Cloudy,Bitter Gourd
2016-08-05,Indore,12.9,24,0.0,16.8,Foggy,Gram
2024-06-01,Chennai,23.8,47,124.7,1.8,Foggy,Cucumber
2022-09-11,Hyderabad,37.7,20,0.0,35.6,Stormy,Muskmelon
2020-11-23,Mumbai,29.4,62,0.0,40.4,Stormy,Bitter Gourd
2019-06-29,Chennai,37.0,35,0.0,13.5,Hazy,Muskmelon
2022-07-24,Lucknow,41.5,47,32.7,26.5,Foggy,Muskmelon
2022-03-25,Nagpur,40.2,36,0.0,43.8,Foggy,Watermelon
2021-08-26,Hyderabad,42.9,49,0.0,33.8,Cloudy,Pumpkin
2018-03-31,Pune,43.6,49,0.0,19.5,Stormy,Pumpkin
2024-12-01,Kochi,27.6,97,0.0,35.0,Hazy,Pumpkin
2019-03-28,Kochi,41.5,69,287.0,30.7,Sunny,Soybean
2020-04-03,Kochi,34.5,46,0.0,21.3,Sunny,Watermelon
2023-02-25,Kochi,33.5,49,0.0,37.5,Stormy,Watermelon
2015-07-21,Chandigarh,25.5,96,0.0,46.3,Rainy,Bitter Gourd
2022-03-11,Kolkata,29.2,34,0.0,38.8,Foggy,Pumpkin
2018-12-20,Mumbai,36.8,56,0.0,43.6,Rainy,Muskmelon
2018-08-15,Kolkata,41.7,69,42.7,41.7,Hazy,Watermelon
2024-09-22,Kochi,20.1,37,0.0,25.1,Foggy,Bitter Gourd
2021-05-12,Coimbatore,41.0,22,0.0,41.7,Stormy,Cucumber
2019-03-14,Nagpur,35.2,79,0.0,15.1,Sunny,Bitter Gourd
2020-02-16,Mumbai,28.1,44,200.4,5.0,Rainy,Maize
2016-03-09,Kolkata,40.7,50,0.0,14.3,Foggy,Watermelon
2018-04-29,Kochi,30.1,38,0.0,48.7,Stormy,Muskmelon
2020-06-17,Bangalore,28.2,27,0.0,1.7,Cloudy,Bitter Gourd
2023-02-21,Delhi,14.1,31,286.1,23.0,Sunny,Pumpkin
2015-10-26,Bangalore,28.5,67,41.9,24.2,Hazy,Muskmelon
2016-08-05,Visakhapatnam,28.0,23,0.0,7.4,Drizzle,Bitter Gourd
2016-04-04,Bhopal,13.3,68,0.0,35.5,Rainy,Barley
2021-05-02,Bangalore,22.4,33,0.0,17.8,Stormy,Watermelon
2020-05-18,Indore,28.3,59,0.0,13.7,Sunny,Cucumber
2016-10-19,Indore,44.5,50,161.4,43.4,Foggy,Cotton
2016-10-08,Lucknow,12.5,35,0.0,15.1,Rainy,Lentils
2023-02-18,Bangalore,16.1,70,0.0,24.1,Stormy,Peas
2023-05-29,Indore,11.4,86,0.0,3.2,Sunny,Wheat
2015-01-04,Delhi,27.2,100,0.0,19.3,Drizzle,Cucumber
2021-11-25,Indore,38.4,95,0.0,5.0,Cloudy,Muskmelon
2023-07-25,Lucknow,43.1,42,0.0,25.8,Foggy,Cucumber
2016-06-20,Mumbai,32.1,85,40.5,15.4,Stormy,Bitter Gourd
2017-09-15,Visakhapatnam,26.9,41,0.0,22.8,Stormy,Watermelon
2019-04-24,Bhopal,34.7,44,0.0,9.7,Sunny,Watermelon
2016-04-05,Patna,22.9,25,0.0,4.2,Sunny,Muskmelon
2020-04-21,Nagpur,20.7,100,0.0,14.5,Stormy,Muskmelon
2022-06-14,Pune,28.9,28,0.0,28.6,Hazy,Cucumber
2017-05-07,Kolkata,13.2,52,0.0,9.3,Sunny,Lentils
2016-09-23,Kolkata,38.7,28,0.0,4.7,Drizzle,Cucumber
2017-12-26,Delhi,27.9,58,0.0,44.9,Foggy,Bitter Gourd
2018-05-08,Visakhapatnam,23.6,45,0.0,45.4,Stormy,Bitter Gourd
2015-07-16,Chennai,36.2,54,10.5,37.6,Cloudy,Cucumber
2023-03-25,Bangalore,16.3,99,136.0,45.7,Rainy,Pumpkin
2022-08-03,Mumbai,27.9,20,0.0,7.1,Stormy,Cucumber
2022-05-15,Ahmedabad,37.8,97,0.0,17.1,Rainy,Bitter Gourd
2021-08-09,Mumbai,32.6,65,0.0,42.3,Stormy,Muskmelon
2024-02-10,Pune,25.2,77,0.0,49.6,Sunny,Cucumber
2023-10-19,Jaipur,24.7,76,128.1,17.7,Foggy,Watermelon
2018-10-01,Nagpur,33.6,37,225.7,21.6,Stormy,Jute
2018-07-20,Visakhapatnam,21.1,60,0.0,31.3,Drizzle,Pumpkin
2017-11-10,Jaipur,31.7,99,0.0,31.5,Stormy,Cucumber
2021-07-18,Kolkata,37.9,83,0.0,26.1,Cloudy,Muskmelon
2020-05-28,Indore,19.0,38,182.3,24.1,Stormy,Muskmelon
2024-06-23,Hyderabad,41.8,56,182.8,47.2,Sunny,Pigeon Pea
2021-12-24,Pune,31.7,89,0.0,36.2,Hazy,Muskmelon
2017-03-22,Nagpur,31.2,32,0.0,10.2,Drizzle,Muskmelon
2022-11-23,Ahmedabad,21.4,39,0.0,47.2,Hazy,Muskmelon
2023-11-06,Visakhapatnam,39.7,64,0.0,24.1,Stormy,Pumpkin
2022-01-10,Bhopal,43.1,38,108.4,21.4,Foggy,Jute
2021-04-10,Bhopal,37.4,36,0.0,24.6,Drizzle,Watermelon
2015-07-25,Jaipur,37.0,60,139.8,4.1,Foggy,Rice
2018-04-02,Lucknow,42.4,77,0.0,3.8,Sunny,Muskmelon
2022-06-11,Nagpur,37.7,97,0.0,25.7,Foggy,Watermelon
2020-06-11,Hyderabad,14.2,83,239.7,9.3,Sunny,Muskmelon
2016-04-25,Coimbatore,10.6,77,0.0,33.3,Foggy,Mustard
2015-06-12,Chandigarh,11.5,65,6.6,27.7,Foggy,Mustard
2019-04-12,Bangalore,28.1,65,0.0,31.9,Rainy,Muskmelon
2017-06-14,Jaipur,20.7,43,93.5,5.7,Cloudy,Cucumber
2015-09-22,Ahmedabad,39.4,29,194.8,29.6,Hazy,Pigeon Pea
2019-12-07,Bangalore,24.0,52,0.0,41.2,Stormy,Pumpkin
2022-07-18,Indore,23.4,24,251.2,16.8,Stormy,Cucumber
2023-07-26,Jaipur,20.2,69,0.0,35.3,Drizzle,Muskmelon
2016-07-01,Visakhapatnam,23.6,80,0.0,2.3,Drizzle,Muskmelon
2018-01-07,Visakhapatnam,19.2,78,60.0,0.1,Sunny,Bitter Gourd
2022-05-06,Coimbatore,31.5,42,0.0,8.8,Drizzle,Muskmelon
2023-01-04,Lucknow,44.9,50,0.0,4.0,Cloudy,Watermelon
2023-09-10,Coimbatore,39.4,53,116.3,33.3,Hazy,Rice
2018-09-29,Chennai,22.4,21,0.0,36.1,Cloudy,Watermelon
2015-04-13,Kochi,16.5,34,0.0,19.5,Rainy,Wheat
2016-11-25,Kochi,16.9,29,56.0,43.9,Stormy,Bitter Gourd
2017-03-18,Patna,34.8,25,0.0,49.4,Foggy,Cucumber
2022-08-07,Visakhapatnam,27.0,75,0.0,8.1,Hazy,Watermelon
2018-01-10,Patna,24.5,70,233.7,2.2,Sunny,Muskmelon
2016-12-27,Visakhapatnam,31.6,56,0.0,39.8,Stormy,Pumpkin
2019-10-11,Hyderabad,13.7,59,0.0,30.8,Foggy,Peas
2023-11-13,Kolkata,16.2,40,0.0,9.0,Hazy,Mustard
2021-10-05,Hyderabad,33.5,58,0.0,11.4,Drizzle,Watermelon
2017-04-08,Mumbai,34.9,85,0.0,28.9,Hazy,Pumpkin
2023-08-15,Nagpur,35.8,66,0.0,43.7,Drizzle,Watermelon
2018-07-01,Visakhapatnam,18.2,85,0.0,43.4,Cloudy,Mustard
2017-03-23,Coimbatore,11.8,20,0.0,23.8,Rainy,Peas
2021-11-22,Ahmedabad,22.0,75,0.0,12.0,Cloudy,Watermelon
2021-10-03,Kolkata,14.8,36,242.9,3.5,Drizzle,Muskmelon
2018-05-14,Visakhapatnam,17.4,60,0.0,26.2,Foggy,Mustard
2016-01-24,Kochi,31.3,64,296.5,11.5,Hazy,Cotton
2020-02-22,Chandigarh,22.6,83,0.0,22.3,Stormy,Watermelon
2019-02-19,Bangalore,44.9,38,175.2,4.9,Drizzle,Maize
2019-12-19,Mumbai,26.7,98,11.8,6.9,Rainy,Bitter Gourd
2019-05-05,Chandigarh,35.0,98,0.0,33.7,Cloudy,Cucumber
2019-08-07,Chennai,42.8,39,206.2,30.2,Foggy,Jute
2017-05-15,Kochi,40.1,91,109.1,15.3,Hazy,Maize
2019-06-30,Kochi,40.8,80,0.0,15.1,Hazy,Muskmelon
2022-02-17,Delhi,33.8,57,0.0,48.2,Foggy,Bitter Gourd
2018-03-21,Mumbai,25.0,54,265.3,12.3,Rainy,Watermelon
2018-04-09,Hyderabad,27.9,40,0.0,22.3,Stormy,Cucumber
2019-04-25,Coimbatore,11.8,100,0.0,38.1,Drizzle,Barley
2017-04-16,Chandigarh,35.8,95,0.0,49.6,Drizzle,Cucumber
2015-12-15,Nagpur,42.3,57,0.0,24.8,Sunny,Watermelon
2019-01-20,Coimbatore,11.0,49,0.0,22.1,Foggy,Peas
2015-01-05,Pune,42.0,49,95.1,3.4,Hazy,Muskmelon
2016-01-12,Hyderabad,10.7,46,0.0,40.4,Rainy,Barley
2018-11-12,Kolkata,20.7,64,27.7,28.9,Hazy,Watermelon
2024-02-13,Chennai,37.5,43,0.0,48.8,Stormy,Cucumber
2022-11-19,Chandigarh,31.6,79,0.0,23.9,Sunny,Cucumber
2020-05-11,Kochi,20.6,57,0.0,38.0,Foggy,Pumpkin
2020-07-20,Lucknow,14.7,29,271.7,48.9,Stormy,Watermelon
2016-05-03,Hyderabad,21.0,27,0.0,4.3,Cloudy,Cucumber
2016-03-20,Indore,12.9,88,0.0,26.0,Cloudy,Peas
2016-07-31,Chennai,21.8,64,0.0,31.5,Hazy,Pumpkin
2016-10-14,Lucknow,41.3,80,0.0,23.8,Stormy,Muskmelon
2015-03-05,Delhi,38.4,65,0.0,28.8,Rainy,Pumpkin
2020-08-18,Coimbatore,11.4,26,0.0,5.4,Drizzle,Barley
2016-12-25,Visakhapatnam,30.0,100,0.0,33.7,Drizzle,Watermelon
2017-11-24,Nagpur,28.8,72,0.0,6.4,Sunny,Cucumber
2023-08-24,Lucknow,28.6,49,0.0,1.3,Sunny,Muskmelon
2021-04-25,Bangalore,23.3,39,0.0,18.0,Foggy,Muskmelon
2016-09-10,Kolkata,20.7,44,0.0,13.8,Sunny,Cucumber
2023-08-07,Bangalore,32.4,38,0.0,19.9,Rainy,Muskmelon
2019-03-15,Kochi,27.2,97,88.4,43.1,Rainy,Bitter Gourd
2020-08-12,Kolkata,22.8,66,0.0,17.6,Drizzle,Muskmelon
2022-07-14,Kochi,40.8,25,0.0,33.3,Drizzle,Cucumber
2023-02-11,Delhi,24.0,20,171.3,33.9,Rainy,Cucumber
2020-04-04,Visakhapatnam,42.5,86,0.0,42.4,Rainy,Watermelon
2016-07-02,Delhi,41.2,47,52.1,25.4,Foggy,Pumpkin
2022-10-08,Hyderabad,31.5,96,163.4,40.9,Rainy,Cotton
2023-07-20,Indore,28.5,63,0.0,26.7,Cloudy,Watermelon
2018-06-28,Bhopal,32.5,36,0.0,4.6,Cloudy,Watermelon
2016-02-02,Hyderabad,18.7,29,126.1,1.2,Cloudy,Muskmelon
2016-09-25,Coimbatore,39.8,78,0.0,14.5,Hazy,Bitter Gourd
2015-10-10,Hyderabad,16.1,26,0.0,23.5,Sunny,Wheat
2018-02-23,Pune,26.2,84,0.0,1.2,Stormy,Muskmelon
2020-11-29,Kolkata,27.2,61,0.0,22.7,Rainy,Muskmelon
2023-01-04,Lucknow,29.8,41,43.5,14.1,Stormy,Muskmelon
2020-08-31,Pune,13.0,79,61.8,10.5,Cloudy,Pumpkin
2018-09-05,Coimbatore,38.3,79,0.0,38.2,Rainy,Bitter Gourd
2021-04-13,Chennai,18.1,71,0.0,31.5,Rainy,Peas
2016-02-29,Ahmedabad,36.4,63,227.1,24.0,Foggy,Millets
2017-11-29,Ahmedabad,29.8,76,172.1,30.0,Drizzle,Pigeon Pea
2022-05-06,Chandigarh,15.3,21,0.0,14.8,Hazy,Peas
2016-04-03,Nagpur,26.7,22,0.0,46.5,Cloudy,Pumpkin
2024-11-30,Nagpur,30.1,77,0.0,15.9,Drizzle,Cucumber
2017-03-16,Chandigarh,41.4,74,0.0,29.6,Drizzle,Cucumber
2021-04-16,Patna,17.8,81,116.2,27.9,Sunny,Cucumber
2022-08-31,Chennai,12.4,54,67.2,28.0,Foggy,Cucumber
2021-05-14,Kolkata,40.8,100,0.0,47.4,Cloudy,Bitter Gourd
2022-01-19,Hyderabad,31.5,31,0.0,5.2,Stormy,Pumpkin
2019-03-15,Chennai,17.4,94,0.0,6.4,Hazy,Gram
2016-09-27,Pune,37.3,77,0.0,26.5,Cloudy,Muskmelon
2023-03-27,Coimbatore,10.4,70,0.0,16.6,Drizzle,Mustard
2015-01-31,Bhopal,12.1,57,3.5,42.8,Hazy,Mustard
2022-04-24,Bangalore,14.3,63,197.3,30.3,Stormy,Cucumber
2022-01-23,Lucknow,28.4,20,0.0,15.7,Rainy,Muskmelon
2015-03-25,Kochi,24.7,37,0.0,36.7,Cloudy,Watermelon
2024-09-06,Lucknow,43.6,66,0.0,8.1,Drizzle,Bitter Gourd
2016-07-26,Patna,38.7,73,0.0,35.8,Cloudy,Muskmelon
2017-02-20,Chennai,27.7,57,0.0,8.9,Drizzle,Pumpkin
2019-02-24,Nagpur,43.7,80,0.0,20.3,Hazy,Bitter Gourd
2020-10-01,Hyderabad,32.1,29,0.0,33.3,Cloudy,Watermelon
2018-10-21,Nagpur,13.7,48,141.0,47.8,Hazy,Muskmelon
2017-09-20,Pune,22.0,35,0.0,43.8,Cloudy,Muskmelon
2019-12-21,Delhi,39.7,66,0.0,24.1,Rainy,Bitter Gourd
2018-04-30,Hyderabad,44.3,44,81.3,48.4,Cloudy,Pumpkin
2019-04-16,Visakhapatnam,13.8,52,0.0,9.2,Foggy,Gram
2015-07-27,Mumbai,10.2,42,0.0,25.9,Drizzle,Barley
2024-11-20,Hyderabad,34.6,70,0.0,0.2,Cloudy,Muskmelon
2019-09-04,Bangalore,24.1,77,191.8,5.1,Foggy,Muskmelon
2018-02-17,Coimbatore,11.6,54,0.0,19.6,Hazy,Lentils
2017-12-09,Chennai,33.2,68,250.8,37.0,Cloudy,Rice
2018-12-06,Indore,15.9,94,297.8,26.0,Hazy,Watermelon
2016-04-21,Chandigarh,22.8,39,0.0,17.2,Sunny,Bitter Gourd
2017-10-23,Nagpur,27.6,80,197.3,7.7,Rainy,Jute
2022-01-16,Chandigarh,27.4,31,0.0,8.6,Cloudy,Muskmelon
2022-05-16,Kolkata,28.7,67,0.0,41.0,Rainy,Watermelon
2019-09-12,Visakhapatnam,33.8,71,0.0,47.1,Drizzle,Watermelon
2016-07-30,Patna,10.9,75,0.0,36.0,Hazy,Gram
2021-03-14,Indore,31.2,43,0.0,8.5,Hazy,Bitter Gourd
2021-08-15,Chennai,32.8,42,0.0,0.5,Foggy,Muskmelon
2020-10-17,Hyderabad,18.0,95,0.0,48.5,Hazy,Lentils
2022-04-27,Jaipur,24.1,59,0.0,19.9,Stormy,Cucumber
2016-03-18,Indore,20.4,70,0.0,30.7,Stormy,Watermelon
2016-08-13,Ahmedabad,41.4,21,0.0,26.5,Stormy,Muskmelon
2018-11-21,Mumbai,20.4,63,0.0,6.6,Foggy,Cucumber
2023-08-04,Mumbai,25.1,97,240.8,39.8,Sunny,Jute
2019-03-11,Indore,12.1,94,179.1,32.5,Foggy,Watermelon
2021-05-16,Chennai,18.1,83,25.5,49.6,Drizzle,Lentils
2020-05-09,Chennai,18.7,38,0.0,21.4,Foggy,Mustard
2021-08-22,Patna,24.7,46,0.0,43.1,Stormy,Cucumber
2021-06-13,Hyderabad,10.1,68,0.0,5.9,Foggy,Gram
2015-01-09,Chandigarh,24.4,99,0.0,12.9,Foggy,Cucumber
2023-11-25,Coimbatore,40.8,85,0.0,32.3,Cloudy,Pumpkin
2020-06-05,Mumbai,21.5,85,293.0,47.4,Drizzle,Bitter Gourd
2020-08-05,Hyderabad,42.4,25,0.0,21.4,Rainy,Watermelon
2022-03-26,Delhi,31.6,57,0.0,24.1,Rainy,Pumpkin
2022-10-28,Lucknow,11.7,62,0.0,16.2,Cloudy,Lentils
2018-03-31,Indore,16.8,59,0.0,17.4,Sunny,Mustard
2023-08-22,Chandigarh,27.0,30,0.0,34.9,Rainy,Bitter Gourd
2023-08-01,Indore,32.2,78,0.0,30.0,Cloudy,Bitter Gourd
2017-11-09,Nagpur,24.6,65,0.0,16.8,Rainy,Cucumber
2024-06-14,Bhopal,19.7,63,54.4,37.8,Hazy,Watermelon
2024-07-17,Ahmedabad,35.9,80,0.0,13.6,Cloudy,Pumpkin
2024-02-02,Visakhapatnam,22.0,56,219.1,40.6,Drizzle,Muskmelon
2023-12-21,Bangalore,21.6,69,0.0,47.1,Rainy,Cucumber
2023-03-07,Bhopal,10.4,50,0.0,5.4,Cloudy,Barley
2020-11-17,Delhi,16.1,72,0.0,14.4,Foggy,Peas
2017-07-13,Indore,37.9,21,266.3,6.4,Sunny,Rice
2022-08-25,Bangalore,19.7,48,0.0,38.9,Foggy,Mustard
2023-02-27,Pune,42.7,49,0.0,24.6,Drizzle,Pumpkin
2019-07-20,Indore,35.8,61,181.0,18.8,Cloudy,Jute
2018-07-25,Visakhapatnam,12.5,28,77.3,43.5,Sunny,Pumpkin
2023-04-07,Indore,33.0,45,278.7,37.0,Hazy,Maize
2022-06-06,Ahmedabad,39.9,81,0.0,9.4,Cloudy,Watermelon
2015-02-25,Kochi,44.8,46,0.0,40.7,Rainy,Bitter Gourd
2015-08-09,Lucknow,36.4,75,136.1,22.5,Sunny,Groundnut
2024-11-02,Bangalore,34.9,82,209.1,42.2,Foggy,Cotton
2022-03-23,Nagpur,19.8,55,0.0,25.3,Stormy,Wheat
2021-03-04,Indore,29.7,58,0.0,26.8,Rainy,Bitter Gourd
2019-01-21,Chennai,15.2,93,67.5,19.6,Foggy,Muskmelon
2023-02-04,Delhi,20.6,29,0.0,49.5,Sunny,Cucumber
2018-08-27,Jaipur,37.1,53,282.1,10.0,Rainy,Rice
2016-06-04,Jaipur,13.2,58,0.0,33.1,Rainy,Lentils
2024-02-07,Kochi,33.1,59,0.0,15.1,Foggy,Pumpkin
2019-11-22,Bangalore,21.9,24,169.8,15.6,Drizzle,Bitter Gourd
2019-04-21,Kochi,14.6,87,0.0,44.8,Rainy,Barley
2016-07-25,Coimbatore,17.9,68,0.0,26.7,Rainy,Lentils
2023-12-09,Ahmedabad,22.2,58,0.0,24.4,Hazy,Bitter Gourd
2017-09-25,Nagpur,42.8,26,0.0,34.7,Rainy,Cucumber
2021-02-21,Chandigarh,30.0,81,192.0,35.8,Sunny,Rice
2015-03-16,Chandigarh,39.3,38,0.0,49.4,Cloudy,Pumpkin
2021-01-02,Delhi,25.5,68,296.4,30.1,Rainy,Maize
2022-10-21,Ahmedabad,10.4,47,0.0,21.6,Sunny,Wheat
2017-06-03,Bangalore,19.5,49,0.0,29.3,Rainy,Gram
2020-12-09,Jaipur,25.8,68,0.0,5.2,Stormy,Cucumber
2024-01-25,Coimbatore,21.9,22,90.5,13.0,Stormy,Bitter Gourd
2015-01-29,Mumbai,43.1,35,0.0,12.8,Foggy,Bitter Gourd
2021-11-18,Visakhapatnam,40.8,36,0.0,8.8,Hazy,Bitter Gourd
2019-09-06,Indore,24.9,71,0.0,25.5,Foggy,Cucumber
2017-02-01,Lucknow,42.9,78,0.0,39.6,Cloudy,Bitter Gourd
2015-06-10,Ahmedabad,24.2,71,0.0,3.4,Cloudy,Cucumber
2016-12-01,Lucknow,41.4,22,227.2,34.5,Cloudy,Jute
2019-12-11,Pune,28.3,29,216.8,49.4,Rainy,Jute
2017-03-04,Jaipur,11.2,20,0.0,8.6,Cloudy,Lentils
2016-12-10,Delhi,19.8,64,0.0,43.0,Foggy,Peas
